Sequence Name,Locustag,Accession,Database,Id,InterPro ID,InterPro Name,InterPro Type,Name
NZ_LT985361,DBO33_RS27360,WP_107657641.1,GENE3D,G3DSA:1.20.144.10,,Unintegrated,Unintegrated,Phosphatidic acid phosphatase type 2/haloperoxidase
NZ_CP041695,FOH10_RS04600,WP_186000716.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_CP041695,FOH10_RS04600,WP_186000716.1,GENE3D,G3DSA:1.20.144.10,,Unintegrated,Unintegrated,Phosphatidic acid phosphatase type 2/haloperoxidase
NZ_CP041695,FOH10_RS04600,WP_186000716.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP041695,FOH10_RS04600,WP_186000716.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_AUBE01000008,G412_RS34670,WP_208857888.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_AUBE01000008,G412_RS34670,WP_208857888.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_AUBE01000008,G412_RS34670,WP_208857888.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NZ_AUBE01000008,G412_RS34670,WP_208857888.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_AUBE01000008,G412_RS34670,WP_208857888.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_AUBE01000008,G412_RS34670,WP_208857888.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_AUBE01000008,G412_RS34670,WP_208857888.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_AUBE01000008,G412_RS34670,WP_208857888.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_AUBE01000008,G412_RS34670,WP_208857888.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NZ_AUBE01000008,G412_RS34670,WP_208857888.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NZ_AUBE01000008,G412_RS34670,WP_208857888.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NZ_AUBE01000008,G412_RS34670,WP_208857888.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_KQ976354,WA1_RS42065,WP_017748541.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_KQ976354,WA1_RS42065,WP_017748541.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_KQ976354,WA1_RS42065,WP_017748541.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_KQ976354,WA1_RS42065,WP_017748541.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_KQ976354,WA1_RS42065,WP_017748541.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NC_021658,SCE1572_RS12995,WP_020734497.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NC_021658,SCE1572_RS12995,WP_020734497.1,PROSITE_PROFILES,PS51257,,Unintegrated,Unintegrated,PROKAR_LIPOPROTEIN
NC_021658,SCE1572_RS12995,WP_020734497.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NC_021658,SCE1572_RS12995,WP_020734497.1,GENE3D,G3DSA:1.20.144.10,,Unintegrated,Unintegrated,Phosphatidic acid phosphatase type 2/haloperoxidase
NC_021658,SCE1572_RS12995,WP_020734497.1,SIGNALP_EUK,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NC_021658,SCE1572_RS12995,WP_020734497.1,SIGNALP_EUK,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NC_021658,SCE1572_RS12995,WP_020734497.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NC_021658,SCE1572_RS12995,WP_020734497.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NC_021658,SCE1572_RS12995,WP_020734497.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NC_021658,SCE1572_RS12995,WP_020734497.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NC_021658,SCE1572_RS12995,WP_020734497.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_JACHIN010000013,HNR40_RS38635,WP_184970482.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_JACHIN010000013,HNR40_RS38635,WP_184970482.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NZ_JACHIN010000013,HNR40_RS38635,WP_184970482.1,GENE3D,G3DSA:1.20.144.10,,Unintegrated,Unintegrated,Phosphatidic acid phosphatase type 2/haloperoxidase
NZ_JACHIN010000013,HNR40_RS38635,WP_184970482.1,SIGNALP_EUK,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_JACHIN010000013,HNR40_RS38635,WP_184970482.1,SIGNALP_EUK,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_JACHIN010000013,HNR40_RS38635,WP_184970482.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_JACHIN010000013,HNR40_RS38635,WP_184970482.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NZ_JACHIN010000013,HNR40_RS38635,WP_184970482.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NZ_JACHIN010000013,HNR40_RS38635,WP_184970482.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_JACHIN010000013,HNR40_RS38635,WP_184970482.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NZ_QQAZ01000004,DFR68_RS14425,WP_246011203.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_QQAZ01000004,DFR68_RS14425,WP_246011203.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_QQAZ01000004,DFR68_RS14425,WP_246011203.1,GENE3D,G3DSA:1.20.144.10,,Unintegrated,Unintegrated,Phosphatidic acid phosphatase type 2/haloperoxidase
NZ_CP015136,LuPra_RS12315,WP_157899073.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_CP015136,LuPra_RS12315,WP_157899073.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_CP015136,LuPra_RS12315,WP_157899073.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NZ_CP015136,LuPra_RS12315,WP_157899073.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_CP015136,LuPra_RS12315,WP_157899073.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP015136,LuPra_RS12315,WP_157899073.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP015136,LuPra_RS12315,WP_157899073.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NC_009380,STROP_RS03120,WP_238380271.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_NBCN01000013,BKD26_RS24450,WP_241518806.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_NBCN01000013,BKD26_RS24450,WP_241518806.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_NBCN01000013,BKD26_RS24450,WP_241518806.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_NBCN01000013,BKD26_RS24450,WP_241518806.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NZ_NBCN01000013,BKD26_RS24450,WP_241518806.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_NBCN01000013,BKD26_RS24450,WP_241518806.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NZ_NBCN01000013,BKD26_RS24450,WP_241518806.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NZ_NBCN01000013,BKD26_RS24450,WP_241518806.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_NBCN01000013,BKD26_RS24450,WP_241518806.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NZ_KE387023,MEICH_RS0106395,WP_027891923.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_KE387023,MEICH_RS0106395,WP_027891923.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NZ_KE387023,MEICH_RS0106395,WP_027891923.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_KE387023,MEICH_RS0106395,WP_027891923.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_KE387023,MEICH_RS0106395,WP_027891923.1,SIGNALP_EUK,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_KE387023,MEICH_RS0106395,WP_027891923.1,SIGNALP_EUK,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_KE387023,MEICH_RS0106395,WP_027891923.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_KE387023,MEICH_RS0106395,WP_027891923.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NZ_KE387023,MEICH_RS0106395,WP_027891923.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NZ_KE387023,MEICH_RS0106395,WP_027891923.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_KE387023,MEICH_RS0106395,WP_027891923.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NZ_BMMG01000005,IEX55_RS13970,WP_149099423.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_BMMG01000005,IEX55_RS13970,WP_149099423.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_BMMG01000005,IEX55_RS13970,WP_149099423.1,SIGNALP_EUK,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_BMMG01000005,IEX55_RS13970,WP_149099423.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_BMMG01000005,IEX55_RS13970,WP_149099423.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NZ_BMMG01000005,IEX55_RS13970,WP_149099423.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NZ_BMMG01000005,IEX55_RS13970,WP_149099423.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_BMMG01000005,IEX55_RS13970,WP_149099423.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NZ_AP019547,W01_RS07355,WP_173053422.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_AP019547,W01_RS07355,WP_173053422.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_CP040710,FGM00_RS15575,WP_236262819.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_CP040710,FGM00_RS15575,WP_236262819.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_CP040710,FGM00_RS15575,WP_236262819.1,PROSITE_PROFILES,PS51257,,Unintegrated,Unintegrated,PROKAR_LIPOPROTEIN
NZ_CP040710,FGM00_RS15575,WP_236262819.1,SIGNALP_EUK,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_CP040710,FGM00_RS15575,WP_236262819.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NZ_CP040710,FGM00_RS15575,WP_236262819.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP040710,FGM00_RS15575,WP_236262819.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NZ_CP040710,FGM00_RS15575,WP_236262819.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NZ_CP040710,FGM00_RS15575,WP_236262819.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NZ_CP040710,FGM00_RS15575,WP_236262819.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_SZQL01000001,FC093_RS00595,WP_137259799.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_SZQL01000001,FC093_RS00595,WP_137259799.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_SZQL01000001,FC093_RS00595,WP_137259799.1,SIGNALP_EUK,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_SZQL01000001,FC093_RS00595,WP_137259799.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_SZQL01000001,FC093_RS00595,WP_137259799.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NZ_SZQL01000001,FC093_RS00595,WP_137259799.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NZ_SZQL01000001,FC093_RS00595,WP_137259799.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_SZQL01000001,FC093_RS00595,WP_137259799.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NZ_CP015136,LuPra_RS12440,WP_110171041.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_CP015136,LuPra_RS12440,WP_110171041.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_CP015136,LuPra_RS12440,WP_110171041.1,SIGNALP_EUK,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_CP015136,LuPra_RS12440,WP_110171041.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NZ_CP015136,LuPra_RS12440,WP_110171041.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP015136,LuPra_RS12440,WP_110171041.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NZ_CP015136,LuPra_RS12440,WP_110171041.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NZ_CP015136,LuPra_RS12440,WP_110171041.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_CP015136,LuPra_RS12440,WP_110171041.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NZ_CP022161,CES90_RS38020,WP_189783965.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_CP022161,CES90_RS38020,WP_189783965.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_CP022161,CES90_RS38020,WP_189783965.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NZ_CP022161,CES90_RS38020,WP_189783965.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP022161,CES90_RS38020,WP_189783965.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP022161,CES90_RS38020,WP_189783965.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_CP022161,CES90_RS38020,WP_189783965.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_CP022161,CES90_RS38020,WP_189783965.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP022161,CES90_RS38020,WP_189783965.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NZ_CP022161,CES90_RS38020,WP_189783965.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NZ_CP022161,CES90_RS38020,WP_189783965.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NZ_CP022161,CES90_RS38020,WP_189783965.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_NRSW01000001,CKK33_RS10455,WP_198952457.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_NRSW01000001,CKK33_RS10455,WP_198952457.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_NRSW01000001,CKK33_RS10455,WP_198952457.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_NRSW01000001,CKK33_RS10455,WP_198952457.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_NRSW01000001,CKK33_RS10455,WP_198952457.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_NRSW01000001,CKK33_RS10455,WP_198952457.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NZ_NRSW01000001,CKK33_RS10455,WP_198952457.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NZ_NRSW01000001,CKK33_RS10455,WP_198952457.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NZ_NRSW01000001,CKK33_RS10455,WP_198952457.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_CP053109,HJD23_RS09095,WP_171116192.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_CP053109,HJD23_RS09095,WP_171116192.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_CP053109,HJD23_RS09095,WP_171116192.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_CP053109,HJD23_RS09095,WP_171116192.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NZ_CP053109,HJD23_RS09095,WP_171116192.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP053109,HJD23_RS09095,WP_171116192.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NZ_CP053109,HJD23_RS09095,WP_171116192.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NZ_CP053109,HJD23_RS09095,WP_171116192.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NZ_CP053109,HJD23_RS09095,WP_171116192.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_CP012670,SOCEGT47_RS18765,WP_129348307.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_CP012670,SOCEGT47_RS18765,WP_129348307.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_CP012670,SOCEGT47_RS18765,WP_129348307.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NZ_CP012670,SOCEGT47_RS18765,WP_129348307.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_CP012670,SOCEGT47_RS18765,WP_129348307.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_CP012670,SOCEGT47_RS18765,WP_129348307.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP012670,SOCEGT47_RS18765,WP_129348307.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NZ_CP012670,SOCEGT47_RS18765,WP_129348307.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NZ_CP012670,SOCEGT47_RS18765,WP_129348307.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_CP012670,SOCEGT47_RS18765,WP_129348307.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NC_015844,ZOBGAL_RS09865,WP_013993446.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NC_015844,ZOBGAL_RS09865,WP_013993446.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NC_015844,ZOBGAL_RS09865,WP_013993446.1,PROSITE_PROFILES,PS51257,,Unintegrated,Unintegrated,PROKAR_LIPOPROTEIN
NC_015844,ZOBGAL_RS09865,WP_013993446.1,SIGNALP_EUK,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NC_015844,ZOBGAL_RS09865,WP_013993446.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NC_015844,ZOBGAL_RS09865,WP_013993446.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NC_015844,ZOBGAL_RS09865,WP_013993446.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NC_015844,ZOBGAL_RS09865,WP_013993446.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NC_015844,ZOBGAL_RS09865,WP_013993446.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NC_018291,PGA1_RS18545,WP_014881715.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NC_018291,PGA1_RS18545,WP_014881715.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NC_018291,PGA1_RS18545,WP_014881715.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NC_018291,PGA1_RS18545,WP_014881715.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NC_018291,PGA1_RS18545,WP_014881715.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NC_018291,PGA1_RS18545,WP_014881715.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NC_018291,PGA1_RS18545,WP_014881715.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NC_018291,PGA1_RS18545,WP_014881715.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NC_018291,PGA1_RS18545,WP_014881715.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NC_018421,PGA2_RS18240,WP_014889274.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NC_018421,PGA2_RS18240,WP_014889274.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NC_018421,PGA2_RS18240,WP_014889274.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NC_018421,PGA2_RS18240,WP_014889274.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
NC_018421,PGA2_RS18240,WP_014889274.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NC_018421,PGA2_RS18240,WP_014889274.1,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
NC_018421,PGA2_RS18240,WP_014889274.1,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
NC_018421,PGA2_RS18240,WP_014889274.1,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
NC_018421,PGA2_RS18240,WP_014889274.1,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
NZ_AXBB01000005,INHI_RS0102145,WP_027246543.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_AXBB01000005,INHI_RS0102145,WP_027246543.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_AXBB01000005,INHI_RS0102145,WP_027246543.1,SIGNALP_GRAM_NEGATIVE,SignalP-noTM,,Unintegrated,Unintegrated,SignalP-noTM
NZ_AXBB01000005,INHI_RS0102145,WP_027246543.1,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
