Name,Accession,Database,Id,InterPro ID,InterPro Name,InterPro Type,Name
HTH_LUXR_2,WP_168509944.1,PROSITE_PROFILES,PS50043,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,HTH_LUXR_2
GerE,WP_168509944.1,PFAM,PF00196,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,GerE
luxrmega5,WP_168509944.1,SMART,SM00421,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,luxrmega5
HTHLUXR,WP_247867186.1,PRINTS,PR00038,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,HTHLUXR
HTH_LUXR_1,WP_247867186.1,PROSITE_PATTERNS,PS00622,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,HTH_LUXR_1
LuxR_C_like,WP_247867186.1,CDD,cd06170,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,LuxR_C_like
HTH_LUXR_2,WP_247867186.1,PROSITE_PROFILES,PS50043,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,HTH_LUXR_2
GerE,WP_247867186.1,PFAM,PF00196,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,GerE
luxrmega5,WP_247867186.1,SMART,SM00421,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,luxrmega5
LuxR_C_like,WP_169495138.1,CDD,cd06170,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,LuxR_C_like
HTH_LUXR_2,WP_169495138.1,PROSITE_PROFILES,PS50043,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,HTH_LUXR_2
luxrmega5,WP_169495138.1,SMART,SM00421,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,luxrmega5
GerE,WP_169495138.1,PFAM,PF00196,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,GerE
HTHLUXR,WP_128430379.1,PRINTS,PR00038,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,HTHLUXR
LuxR_C_like,WP_128430379.1,CDD,cd06170,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,LuxR_C_like
HTH_LUXR_2,WP_128430379.1,PROSITE_PROFILES,PS50043,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,HTH_LUXR_2
GerE,WP_128430379.1,PFAM,PF00196,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,GerE
luxrmega5,WP_128430379.1,SMART,SM00421,IPR000792,Tscrpt_reg_LuxR_C,DOMAIN,luxrmega5
AMP-binding,WP_003335759.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
AMP-binding,WP_052961099.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
AMP-binding,WP_018670344.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
AMP-binding,WP_101668611.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
AMP-binding,WP_119734491.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
AMP-binding,WP_121474592.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
AMP-binding,WP_156692277.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
AMP-binding,WP_167472041.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
AMP-binding,WP_268970736.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
AMP-binding,WP_232241563.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
AMP-binding,WP_068791798.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
cupin_RmlC,WP_081562405.1,CDD,cd00438,IPR000888,RmlC-like,FAMILY,cupin_RmlC
rmlC,WP_081562405.1,NCBIFAM,TIGR01221,IPR000888,RmlC-like,FAMILY,rmlC
"DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE",WP_081562405.1,PANTHER,PTHR21047,IPR000888,RmlC-like,FAMILY,"DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE"
dTDP_sugar_isom,WP_081562405.1,PFAM,PF00908,IPR000888,RmlC-like,FAMILY,dTDP_sugar_isom
cupin_RmlC,WP_081562405.1,CDD,cd00438,IPR000888,RmlC-like,FAMILY,cupin_RmlC
rmlC,WP_081562405.1,NCBIFAM,TIGR01221,IPR000888,RmlC-like,FAMILY,rmlC
"DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE",WP_081562405.1,PANTHER,PTHR21047,IPR000888,RmlC-like,FAMILY,"DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE"
dTDP_sugar_isom,WP_081562405.1,PFAM,PF00908,IPR000888,RmlC-like,FAMILY,dTDP_sugar_isom
cupin_RmlC,WP_081562405.1,CDD,cd00438,IPR000888,RmlC-like,FAMILY,cupin_RmlC
rmlC,WP_081562405.1,NCBIFAM,TIGR01221,IPR000888,RmlC-like,FAMILY,rmlC
"DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE",WP_081562405.1,PANTHER,PTHR21047,IPR000888,RmlC-like,FAMILY,"DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE"
dTDP_sugar_isom,WP_081562405.1,PFAM,PF00908,IPR000888,RmlC-like,FAMILY,dTDP_sugar_isom
cupin_RmlC,WP_081562405.1,CDD,cd00438,IPR000888,RmlC-like,FAMILY,cupin_RmlC
rmlC,WP_081562405.1,NCBIFAM,TIGR01221,IPR000888,RmlC-like,FAMILY,rmlC
"DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE",WP_081562405.1,PANTHER,PTHR21047,IPR000888,RmlC-like,FAMILY,"DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE"
dTDP_sugar_isom,WP_081562405.1,PFAM,PF00908,IPR000888,RmlC-like,FAMILY,dTDP_sugar_isom
Thioesterase,XP_014540705.1,PFAM,PF00975,IPR001031,Thioesterase,DOMAIN,Thioesterase
Thioesterase,WP_003335759.1,PFAM,PF00975,IPR001031,Thioesterase,DOMAIN,Thioesterase
Thioesterase,WP_018670344.1,PFAM,PF00975,IPR001031,Thioesterase,DOMAIN,Thioesterase
Thioesterase,WP_101668611.1,PFAM,PF00975,IPR001031,Thioesterase,DOMAIN,Thioesterase
Thioesterase,WP_119734491.1,PFAM,PF00975,IPR001031,Thioesterase,DOMAIN,Thioesterase
Thioesterase,WP_121474592.1,PFAM,PF00975,IPR001031,Thioesterase,DOMAIN,Thioesterase
Thioesterase,WP_068791798.1,PFAM,PF00975,IPR001031,Thioesterase,DOMAIN,Thioesterase
ACRIFLAVINRP,WP_056662283.1,PRINTS,PR00702,IPR001036,Acrflvin-R,FAMILY,ACRIFLAVINRP
,WP_056662283.1,PANTHER,PTHR32063,IPR001036,Acrflvin-R,FAMILY,
ACR_tran,WP_056662283.1,PFAM,PF00873,IPR001036,Acrflvin-R,FAMILY,ACR_tran
Methyltransf_2,WP_018734389.1,PFAM,PF00891,IPR001077,O_MeTrfase_dom,DOMAIN,Methyltransf_2
Methyltransf_2,WP_019871996.1,PFAM,PF00891,IPR001077,O_MeTrfase_dom,DOMAIN,Methyltransf_2
FLGMOTORFLIN,WP_031504466.1,PRINTS,PR00956,IPR001172,FliN_T3SS_HrcQb,FAMILY,FLGMOTORFLIN
FLGMOTORFLIN,WP_041075526.1,PRINTS,PR00956,IPR001172,FliN_T3SS_HrcQb,FAMILY,FLGMOTORFLIN
Glycos_transf_2,WP_086159750.1,PFAM,PF00535,IPR001173,Glyco_trans_2-like,DOMAIN,Glycos_transf_2
Glycos_transf_2,WP_086159750.1,PFAM,PF00535,IPR001173,Glyco_trans_2-like,DOMAIN,Glycos_transf_2
FKBP_PPIASE,WP_126010499.1,PROSITE_PROFILES,PS50059,IPR001179,PPIase_FKBP_dom,DOMAIN,FKBP_PPIASE
FKBP_C,WP_126010499.1,PFAM,PF00254,IPR001179,PPIase_FKBP_dom,DOMAIN,FKBP_C
,XP_014540705.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
,WP_157734714.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
,WP_156692277.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
Condensation,WP_003335759.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
Condensation,WP_052961099.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
Condensation,WP_018670344.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
Condensation,WP_101668611.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
Condensation,WP_119734491.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
Condensation,WP_121474592.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
Condensation,WP_156692277.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
Condensation,WP_167472041.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
Condensation,WP_232241563.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
Condensation,WP_068791798.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
Lactamase_B_2,WP_197083291.1,PFAM,PF12706,IPR001279,Metallo-B-lactamas,DOMAIN,Lactamase_B_2
Aldolase_II,WP_091482701.1,PFAM,PF00596,IPR001303,Aldolase_II/adducin_N,DOMAIN,Aldolase_II
Aldolase_II_2,WP_091482701.1,SMART,SM01007,IPR001303,Aldolase_II/adducin_N,DOMAIN,Aldolase_II_2
HSP90,WP_018681868.1,HAMAP,MF_00505,IPR001404,Hsp90_fam,FAMILY,HSP90
HSP90_HTPG,WP_018681868.1,PIRSF,PIRSF002583,IPR001404,Hsp90_fam,FAMILY,HSP90_HTPG
HEAT SHOCK PROTEIN 90 FAMILY MEMBER,WP_018681868.1,PANTHER,PTHR11528,IPR001404,Hsp90_fam,FAMILY,HEAT SHOCK PROTEIN 90 FAMILY MEMBER
HSP90,WP_018681868.1,PFAM,PF00183,IPR001404,Hsp90_fam,FAMILY,HSP90
FliMN_C,WP_031504466.1,PFAM,PF01052,IPR001543,FliN-like_C,DOMAIN,FliMN_C
FliMN_C,WP_041075526.1,PFAM,PF01052,IPR001543,FliN-like_C,DOMAIN,FliMN_C
EAL,WP_169833168.1,CDD,cd01948,IPR001633,EAL_dom,DOMAIN,EAL
EAL,WP_169833168.1,PROSITE_PROFILES,PS50883,IPR001633,EAL_dom,DOMAIN,EAL
EAL,WP_169833168.1,PFAM,PF00563,IPR001633,EAL_dom,DOMAIN,EAL
duf2_2,WP_169833168.1,SMART,SM00052,IPR001633,EAL_dom,DOMAIN,duf2_2
HELICASE_CTER,WP_062429605.1,PROSITE_PROFILES,PS51194,IPR001650,Helicase_C-like,DOMAIN,HELICASE_CTER
helicmild6,WP_062429605.1,SMART,SM00490,IPR001650,Helicase_C-like,DOMAIN,helicmild6
Helicase_C,WP_062429605.1,PFAM,PF00271,IPR001650,Helicase_C-like,DOMAIN,Helicase_C
HELICASE_CTER,WP_161478968.1,PROSITE_PROFILES,PS51194,IPR001650,Helicase_C-like,DOMAIN,HELICASE_CTER
helicmild6,WP_161478968.1,SMART,SM00490,IPR001650,Helicase_C-like,DOMAIN,helicmild6
Helicase_C,WP_161478968.1,PFAM,PF00271,IPR001650,Helicase_C-like,DOMAIN,Helicase_C
RESPONSE_REGULATORY,WP_221322574.1,PROSITE_PROFILES,PS50110,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,RESPONSE_REGULATORY
Response_reg,WP_221322574.1,PFAM,PF00072,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,Response_reg
REC_2,WP_221322574.1,SMART,SM00448,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,REC_2
RESPONSE_REGULATORY,WP_190115189.1,PROSITE_PROFILES,PS50110,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,RESPONSE_REGULATORY
Response_reg,WP_190115189.1,PFAM,PF00072,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,Response_reg
REC_2,WP_190115189.1,SMART,SM00448,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,REC_2
RESPONSE_REGULATORY,WP_168509944.1,PROSITE_PROFILES,PS50110,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,RESPONSE_REGULATORY
Response_reg,WP_168509944.1,PFAM,PF00072,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,Response_reg
REC_2,WP_168509944.1,SMART,SM00448,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,REC_2
RESPONSE_REGULATORY,WP_247867186.1,PROSITE_PROFILES,PS50110,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,RESPONSE_REGULATORY
Response_reg,WP_247867186.1,PFAM,PF00072,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,Response_reg
REC_2,WP_247867186.1,SMART,SM00448,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,REC_2
RESPONSE_REGULATORY,WP_128430379.1,PROSITE_PROFILES,PS50110,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,RESPONSE_REGULATORY
Response_reg,WP_128430379.1,PFAM,PF00072,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,Response_reg
REC_2,WP_128430379.1,SMART,SM00448,IPR001789,Sig_transdc_resp-reg_receiver,DOMAIN,REC_2
ADH_ZINC,WP_082667985.1,PROSITE_PATTERNS,PS00059,IPR002328,ADH_Zn_CS,CONSERVED_SITE,ADH_ZINC
adh_short_C2,WP_203960081.1,PFAM,PF13561,IPR002347,SDR_fam,FAMILY,adh_short_C2
GDHRDH,WP_203960081.1,PRINTS,PR00081,IPR002347,SDR_fam,FAMILY,GDHRDH
SDRFAMILY,WP_203960081.1,PRINTS,PR00080,IPR002347,SDR_fam,FAMILY,SDRFAMILY
adh_short_C2,WP_043262977.1,PFAM,PF13561,IPR002347,SDR_fam,FAMILY,adh_short_C2
GDHRDH,WP_043262977.1,PRINTS,PR00081,IPR002347,SDR_fam,FAMILY,GDHRDH
SDRFAMILY,WP_043262977.1,PRINTS,PR00080,IPR002347,SDR_fam,FAMILY,SDRFAMILY
CHLORINASE MJ1651,STU_RS11130,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_011904934.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_011904934.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_012409844.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_012409844.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_015899040.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_015899040.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_043812505.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_043812505.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,SNAS_RS36825,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,SNAS_RS36825,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_013798885.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_013798885.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_014607963.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_014607963.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_011680730.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_011680730.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_015300510.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_015300510.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_068513665.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_068513665.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_067768719.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_067768719.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_096477019.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_096477019.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_096681090.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_096681090.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_096643140.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_096643140.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_096620828.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_096620828.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_096721652.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_096721652.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_212816473.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_212816473.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_264843128.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_264843128.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_189516373.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_189516373.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_014607963.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_014607963.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_011680730.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_011680730.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_084828481.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_084828481.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_014607963.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_014607963.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_014607963.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_014607963.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_016573069.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_016573069.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_048920931.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_048920931.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_011680730.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_011680730.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_054413641.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_054413641.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_068824006.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_068824006.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_066605244.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_066605244.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_068230154.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_068230154.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_068399842.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_068399842.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_014607963.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_014607963.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_011680730.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_011680730.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_100924273.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_100924273.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_085765948.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_085765948.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_014607963.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_014607963.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_016573069.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_016573069.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
CHLORINASE MJ1651,DV947_RS01620,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_129536871.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_129536871.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_129603353.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_129603353.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_100262510.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_100262510.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_256871896.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_256871896.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_139681806.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_139681806.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,GFB63_RS06170,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,GFB63_RS06170,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_159340919.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_159340919.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_160689790.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_160689790.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
UCP006779,WP_014607963.1,PIRSF,PIRSF006779,IPR002747,SAM_OH_AdoTrfase,FAMILY,UCP006779
CHLORINASE MJ1651,WP_014607963.1,PANTHER,PTHR35092,IPR002747,SAM_OH_AdoTrfase,FAMILY,CHLORINASE MJ1651
