Name,Sequence Name,Database,Id,InterPro ID,InterPro Name,InterPro Type,Name
,NBC_00224_CP108106_PRJNA747871:OG965_03220,GENE3D,G3DSA:3.40.50.970,,Unintegrated,Unintegrated,
,NBC_00224_CP108106_PRJNA747871:OG965_03220,GENE3D,G3DSA:3.40.50.970,,Unintegrated,Unintegrated,
,NBC_00224_CP108106_PRJNA747871:OG965_03220,GENE3D,G3DSA:3.40.50.1220,,Unintegrated,Unintegrated,
unknown,NBC_00648_CP109038_PRJNA747871:OIE42_34340,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
TPP_enzymes,NBC_00648_CP109038_PRJNA747871:OIE42_34340,CDD,cd00568,,Unintegrated,Unintegrated,TPP_enzymes
TPP_PYR_POX_like,NBC_00648_CP109038_PRJNA747871:OIE42_34340,CDD,cd07035,,Unintegrated,Unintegrated,TPP_PYR_POX_like
,NBC_00648_CP109038_PRJNA747871:OIE42_34340,GENE3D,G3DSA:3.40.50.970,,Unintegrated,Unintegrated,
,NBC_00648_CP109038_PRJNA747871:OIE42_34340,GENE3D,G3DSA:3.40.50.970,,Unintegrated,Unintegrated,
,NBC_00648_CP109038_PRJNA747871:OIE42_34340,GENE3D,G3DSA:3.40.50.1220,,Unintegrated,Unintegrated,
TPP_PYR_POX_like,NBC_01276_CP108442_PRJNA747871:OG295_32105,CDD,cd07035,,Unintegrated,Unintegrated,TPP_PYR_POX_like
unknown,NBC_01276_CP108442_PRJNA747871:OG295_32105,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
,NBC_01276_CP108442_PRJNA747871:OG295_32105,GENE3D,G3DSA:3.40.50.1220,,Unintegrated,Unintegrated,
,NBC_01276_CP108442_PRJNA747871:OG295_32105,GENE3D,G3DSA:3.40.50.970,,Unintegrated,Unintegrated,
,NBC_01276_CP108442_PRJNA747871:OG295_32105,GENE3D,G3DSA:3.40.50.970,,Unintegrated,Unintegrated,
ACYL-COA SYNTHETASE,NBC_01329_CP108381_PRJNA747871:OG405_13920,PANTHER,PTHR43201,,Unintegrated,Unintegrated,ACYL-COA SYNTHETASE
Acetyl-CoA synthetase-like,NBC_01329_CP108381_PRJNA747871:OG405_13920,SUPERFAMILY,SSF56801,,Unintegrated,Unintegrated,Acetyl-CoA synthetase-like
AdoMet_MTases,NBC_00850_CP108845_PRJNA747871:OH802_18195,CDD,cd02440,,Unintegrated,Unintegrated,AdoMet_MTases
PNDRDTASEII,NBC_00850_CP108845_PRJNA747871:OH802_18195,PRINTS,PR00469,,Unintegrated,Unintegrated,PNDRDTASEII
FADPNR,NBC_00850_CP108845_PRJNA747871:OH802_18195,PRINTS,PR00368,,Unintegrated,Unintegrated,FADPNR
Methyltransf_23,NBC_00850_CP108845_PRJNA747871:OH802_18195,PFAM,PF13489,,Unintegrated,Unintegrated,Methyltransf_23
disorder_prediction,NBC_01390_CP109551_PRJNA747871:OG241_22270,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
unknown,NBC_01288_CP108427_PRJNA747871:OG194_12215,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
disorder_prediction,NBC_01288_CP108427_PRJNA747871:OG194_12215,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
disorder_prediction,NBC_01288_CP108427_PRJNA747871:OG194_12215,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
Non cytoplasmic domain,NBC_01288_CP108427_PRJNA747871:OG194_12215,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Cytoplasmic domain,NBC_01288_CP108427_PRJNA747871:OG194_12215,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Transmembrane region,NBC_01288_CP108427_PRJNA747871:OG194_12215,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
disorder_prediction,NBC_00723_CP108987_PRJNA747871:OG713_18915,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
disorder_prediction,NBC_00723_CP108987_PRJNA747871:OG713_18915,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
"Metalloproteases (""zincins""), catalytic domain",NBC_00272_CP108068_PRJNA747871:OG827_24850,SUPERFAMILY,SSF55486,,Unintegrated,Unintegrated,"Metalloproteases (""zincins""), catalytic domain"
Non cytoplasmic domain,NBC_00272_CP108068_PRJNA747871:OG827_24850,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Cytoplasmic domain,NBC_00272_CP108068_PRJNA747871:OG827_24850,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Transmembrane region,NBC_00272_CP108068_PRJNA747871:OG827_24850,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
disorder_prediction,NBC_00272_CP108068_PRJNA747871:OG827_24850,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
disorder_prediction,NBC_00272_CP108068_PRJNA747871:OG827_24850,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
disorder_prediction,NBC_00272_CP108068_PRJNA747871:OG827_24850,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
disorder_prediction,NBC_00272_CP108068_PRJNA747871:OG827_24850,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
disorder_prediction,NBC_00272_CP108068_PRJNA747871:OG827_24850,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
disorder_prediction,NBC_00272_CP108068_PRJNA747871:OG827_24850,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
disorder_prediction,NBC_00272_CP108068_PRJNA747871:OG827_24850,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
disorder_prediction,NBC_00272_CP108068_PRJNA747871:OG827_24850,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
Coil,NBC_01808_CP109072_PRJNA747871:OG946_10995,COILS,Coil,,Unintegrated,Unintegrated,Coil
SignalP-TM,NBC_00683_CP109013_PRJNA747871:OG257_36895,SIGNALP_GRAM_POSITIVE,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
unknown,NBC_00683_CP109013_PRJNA747871:OG257_36895,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00683_CP109013_PRJNA747871:OG257_36895,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00683_CP109013_PRJNA747871:OG257_36895,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00683_CP109013_PRJNA747871:OG257_36895,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00683_CP109013_PRJNA747871:OG257_36895,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00683_CP109013_PRJNA747871:OG257_36895,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00683_CP109013_PRJNA747871:OG257_36895,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
Non cytoplasmic domain,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Transmembrane region,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Cytoplasmic domain,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Non cytoplasmic domain,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Transmembrane region,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Cytoplasmic domain,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Cytoplasmic domain,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Non cytoplasmic domain,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Non cytoplasmic domain,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Cytoplasmic domain,NBC_00683_CP109013_PRJNA747871:OG257_36895,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
SERINE ENDOPROTEASE DEGS,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PANTHER,PTHR43019,,Unintegrated,Unintegrated,SERINE ENDOPROTEASE DEGS
SignalP-TM,NBC_00079_CP108237_PRJNA747871:OHU33_33670,SIGNALP_EUK,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
Trypsin_2,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PFAM,PF13365,,Unintegrated,Unintegrated,Trypsin_2
unknown,NBC_00079_CP108237_PRJNA747871:OHU33_33670,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00079_CP108237_PRJNA747871:OHU33_33670,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00079_CP108237_PRJNA747871:OHU33_33670,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
Cytoplasmic domain,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Transmembrane region,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Non cytoplasmic domain,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Signal Peptide,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
Signal peptide H-region,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
Cytoplasmic domain,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Non cytoplasmic domain,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Signal peptide C-region,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
Signal peptide N-region,NBC_00079_CP108237_PRJNA747871:OHU33_33670,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
SERINE ENDOPROTEASE DEGS,NBC_00366_CP107971_PRJNA747871:OG996_32765,PANTHER,PTHR43019,,Unintegrated,Unintegrated,SERINE ENDOPROTEASE DEGS
SignalP-TM,NBC_00366_CP107971_PRJNA747871:OG996_32765,SIGNALP_EUK,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
Trypsin_2,NBC_00366_CP107971_PRJNA747871:OG996_32765,PFAM,PF13365,,Unintegrated,Unintegrated,Trypsin_2
unknown,NBC_00366_CP107971_PRJNA747871:OG996_32765,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00366_CP107971_PRJNA747871:OG996_32765,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00366_CP107971_PRJNA747871:OG996_32765,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
Cytoplasmic domain,NBC_00366_CP107971_PRJNA747871:OG996_32765,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Transmembrane region,NBC_00366_CP107971_PRJNA747871:OG996_32765,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00366_CP107971_PRJNA747871:OG996_32765,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00366_CP107971_PRJNA747871:OG996_32765,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Non cytoplasmic domain,NBC_00366_CP107971_PRJNA747871:OG996_32765,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Signal Peptide,NBC_00366_CP107971_PRJNA747871:OG996_32765,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
Signal peptide H-region,NBC_00366_CP107971_PRJNA747871:OG996_32765,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
Cytoplasmic domain,NBC_00366_CP107971_PRJNA747871:OG996_32765,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Non cytoplasmic domain,NBC_00366_CP107971_PRJNA747871:OG996_32765,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Signal peptide C-region,NBC_00366_CP107971_PRJNA747871:OG996_32765,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
Signal peptide N-region,NBC_00366_CP107971_PRJNA747871:OG996_32765,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
SERINE ENDOPROTEASE DEGS,NBC_00453_CP107910_PRJNA747871:OG236_12825,PANTHER,PTHR43019,,Unintegrated,Unintegrated,SERINE ENDOPROTEASE DEGS
SignalP-TM,NBC_00453_CP107910_PRJNA747871:OG236_12825,SIGNALP_EUK,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
Trypsin_2,NBC_00453_CP107910_PRJNA747871:OG236_12825,PFAM,PF13365,,Unintegrated,Unintegrated,Trypsin_2
unknown,NBC_00453_CP107910_PRJNA747871:OG236_12825,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00453_CP107910_PRJNA747871:OG236_12825,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00453_CP107910_PRJNA747871:OG236_12825,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
Cytoplasmic domain,NBC_00453_CP107910_PRJNA747871:OG236_12825,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Transmembrane region,NBC_00453_CP107910_PRJNA747871:OG236_12825,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00453_CP107910_PRJNA747871:OG236_12825,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00453_CP107910_PRJNA747871:OG236_12825,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Non cytoplasmic domain,NBC_00453_CP107910_PRJNA747871:OG236_12825,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Signal Peptide,NBC_00453_CP107910_PRJNA747871:OG236_12825,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
Signal peptide H-region,NBC_00453_CP107910_PRJNA747871:OG236_12825,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
Cytoplasmic domain,NBC_00453_CP107910_PRJNA747871:OG236_12825,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Non cytoplasmic domain,NBC_00453_CP107910_PRJNA747871:OG236_12825,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Signal peptide C-region,NBC_00453_CP107910_PRJNA747871:OG236_12825,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
Signal peptide N-region,NBC_00453_CP107910_PRJNA747871:OG236_12825,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
SERINE ENDOPROTEASE DEGS,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PANTHER,PTHR43019,,Unintegrated,Unintegrated,SERINE ENDOPROTEASE DEGS
SignalP-TM,NBC_00485_CP107878_PRJNA747871:OHN37_13150,SIGNALP_EUK,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
Trypsin_2,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PFAM,PF13365,,Unintegrated,Unintegrated,Trypsin_2
unknown,NBC_00485_CP107878_PRJNA747871:OHN37_13150,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00485_CP107878_PRJNA747871:OHN37_13150,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00485_CP107878_PRJNA747871:OHN37_13150,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
Cytoplasmic domain,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Transmembrane region,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Non cytoplasmic domain,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Signal Peptide,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
Signal peptide H-region,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
Cytoplasmic domain,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Non cytoplasmic domain,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Signal peptide C-region,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
Signal peptide N-region,NBC_00485_CP107878_PRJNA747871:OHN37_13150,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
SERINE ENDOPROTEASE DEGS,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PANTHER,PTHR43019,,Unintegrated,Unintegrated,SERINE ENDOPROTEASE DEGS
SignalP-TM,NBC_00519_CP107839_PRJNA747871:OHN73_33475,SIGNALP_EUK,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
Trypsin_2,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PFAM,PF13365,,Unintegrated,Unintegrated,Trypsin_2
unknown,NBC_00519_CP107839_PRJNA747871:OHN73_33475,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00519_CP107839_PRJNA747871:OHN73_33475,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_00519_CP107839_PRJNA747871:OHN73_33475,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
Cytoplasmic domain,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Transmembrane region,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Non cytoplasmic domain,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Signal Peptide,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
Signal peptide H-region,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
Cytoplasmic domain,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Non cytoplasmic domain,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Signal peptide C-region,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
Signal peptide N-region,NBC_00519_CP107839_PRJNA747871:OHN73_33475,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
SERINE ENDOPROTEASE DEGS,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PANTHER,PTHR43019,,Unintegrated,Unintegrated,SERINE ENDOPROTEASE DEGS
SignalP-TM,NBC_01597_CP109319_PRJNA747871:OHB10_34280,SIGNALP_EUK,SignalP-TM,,Unintegrated,Unintegrated,SignalP-TM
Trypsin_2,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PFAM,PF13365,,Unintegrated,Unintegrated,Trypsin_2
unknown,NBC_01597_CP109319_PRJNA747871:OHB10_34280,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_01597_CP109319_PRJNA747871:OHB10_34280,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
unknown,NBC_01597_CP109319_PRJNA747871:OHB10_34280,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
Cytoplasmic domain,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Transmembrane region,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Transmembrane region,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
Non cytoplasmic domain,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Signal Peptide,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PHOBIUS,SIGNAL_PEPTIDE,,Unintegrated,Unintegrated,Signal Peptide
Signal peptide H-region,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PHOBIUS,SIGNAL_PEPTIDE_H_REGION,,Unintegrated,Unintegrated,Signal peptide H-region
Cytoplasmic domain,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
Non cytoplasmic domain,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
Signal peptide C-region,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PHOBIUS,SIGNAL_PEPTIDE_C_REGION,,Unintegrated,Unintegrated,Signal peptide C-region
Signal peptide N-region,NBC_01597_CP109319_PRJNA747871:OHB10_34280,PHOBIUS,SIGNAL_PEPTIDE_N_REGION,,Unintegrated,Unintegrated,Signal peptide N-region
Sialidase_non-viral,NBC_01236_CP108512_PRJNA747871:OG324_14095,CDD,cd15482,,Unintegrated,Unintegrated,Sialidase_non-viral
,NBC_01236_CP108512_PRJNA747871:OG324_14095,GENE3D,G3DSA:2.120.10.10,,Unintegrated,Unintegrated,
Sigma70_r4,NBC_01469_CP109465_PRJNA747871:OG587_26860,CDD,cd06171,,Unintegrated,Unintegrated,Sigma70_r4
disorder_prediction,NBC_01469_CP109465_PRJNA747871:OG587_26860,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
,NBC_01469_CP109465_PRJNA747871:OG587_26860,GENE3D,G3DSA:3.10.450.50,,Unintegrated,Unintegrated,
,NBC_01469_CP109465_PRJNA747871:OG587_26860,GENE3D,G3DSA:1.10.1740.10,,Unintegrated,Unintegrated,
PRK08241.1,NBC_01469_CP109465_PRJNA747871:OG587_26860,NCBIFAM,NF006089,,Unintegrated,Unintegrated,PRK08241.1
